,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date
243,"Cambridge, MA",Seqirus A CSL Company,Provide scientific input and contribute to project planning and overall strategy. Prepare and present data in the context of the overall project at cross...,8f00334a7d5ae38c,"Scientific Associate, Formulation and Delivery",,,,7 days,2016-10-17 21:30:39.662904
244,"Cambridge, MA",Infor,"Scientists are responsible for performing analysis on large data sets, collating and explaining results to varied audiencies (internal and external), and taking...",03646a271e03048e,Scientist,,42.6,61,26 days,2016-10-17 21:30:39.662904
245,"Cambridge, MA",Sage Therapeutics,"Roles and Responsibilities Overall responsibility for design and implementation of clinical studies, writing clinical study synopses and protocols/major...",318262446db4e496,"Medical Scientist, Medical Science",,,,21 days,2016-10-17 21:30:39.662904
246,"Cambridge, MA",EverQuote,Collaborate with traffic teams and data scientists to develop and automate new and existing traffic acquisition strategies....,2f952787f067faf8,Software Engineer (Python),,,,12 days,2016-10-17 21:30:39.662904
247,"Framingham, MA 01702",Genzyme,"And 0-2 years of relevant experience in BioProcess Analytics with strong experience in viral based methods (infectious titer, potency, qPCR)....",dbee77e65abd4e71,"Scientist, Gene Therapy Development – Process Analytics",,43.2,158,3 days,2016-10-17 21:30:39.662904
248,"Cambridge, MA",Genocea,Strong organization and ability to manage multiple projects. Participate in critical interpretation of experimental data....,c14286a7b5b3b90f,Analytical Validation Scientist,,,,13 days,2016-10-17 21:30:39.662904
249,"Cambridge, MA 02142 (East Cambridge area)","Ironwood Pharmaceuticals, Inc.",4 years’ experience in business research and analytics and/or consulting. Corporate Development provides the opportunity to create significant value for...,9cecb23bf8c2da16,Corporate Development Senior Research Analyst,,,,17 days,2016-10-17 21:30:39.662904
250,"Boston, MA",Reed Business Information,"Customers have access to our high-value industry data, analytics, information and tools. You will have the contacts and know-how to spot new ideas and trends...",9ee559c650dd8ca9,Journalist - New Scientist,,43.8,28,30+ days,2016-10-17 21:30:39.662904
251,"Boston, MA",Covance,It is expected that the Post-doctoral scientist will be the lead and co-author of scientific manuscripts and presentations....,e438e228408eccec,Post-Doctoral Research Fellow Metabolism,,40.2,195,30+ days,2016-10-17 21:30:39.662904
252,"Boston, MA",eBay,Lead teams of engineers and data scientists to build customer (both buyer and seller) facing data products from research to implementation....,924d8b45572f5e59,"Head of Tech, Recommender Systems",,51.0,746,30+ days,2016-10-17 21:30:39.662904
253,"Framingham, MA",ISO Group,"Assists the Director of Biostatistics and Data Management and Clinical Operations in the design and development of protocols, statistical analysis plans, data...",b7d512391f7b8533,Statistician,,,,30+ days,2016-10-17 21:30:39.662904
254,"Boston, MA",Boston University,Performs regulatory analysis and administrative review IRB submissions by BU/BUMC investigators to ensure compliance with Federal research regulations and...,e2697d668cafb00d,"IRB ANALYST, MED School of Medicine, Clinical Research",,51.6,181,24 days,2016-10-17 21:30:39.662904
255,"Waltham, MA 02453",Nova Biomedical,"Timely execute experiments and perform data analysis. Analyze and interpret experimental data, results and methods and keep accurate records....",a31b4e2ccebbb4f3,Associate Scientist - Assay Development,,43.8,24,3 hours,2016-10-17 21:30:39.662904
256,"Boston, MA",Genscape,"Being part of a team of extremely talented analysts, engineers, technologists, data scientists, user experience experts, QA practitioners and off-shore...",936f64d202f47fa3,Junior Database Developer,,54.0,2,18 days,2016-10-17 21:30:39.662904
257,"Boston, MA",Broad Institute,Troubleshooting technical and scientific problems. Implementation of automated solutions for sample preparation and data analysis....,7ed3c2e5bea0b485,Research Scientist I - NMR,,51.6,17,30+ days,2016-10-17 21:30:39.662904
258,"Cambridge, MA 02142 (East Cambridge area)",Biogen,"At this time, we are seeking a colony manager to join our team of scientists and to expand our capacity....",0923cfd6daeb4d41,"Operations Associate I, In-Vivo Resource Center",,52.199997,186,6 hours,2016-10-17 21:30:39.662904
259,"Cambridge, MA 02141 (East Cambridge area)",Cambridge Public Schools,"Review and analyze data, and present results and conclusions of findings.5.Organize, analyze, interpret and summarize data from program evaluation studies using...",10bcaee5c24ca243,"Research, Evaluation and Assessment Analyst",,43.8,8,30+ days,2016-10-17 21:30:39.662904
260,"Cambridge, MA",Aequor Technologies,Non-PhD Immunology type of candidate to support Scientists in day-to-day activities. Support scientists in execution of proof-of-concept in vivo studies...,3825479dd089dc9f,Research Associate,,,,30+ days,2016-10-17 21:30:39.662904
261,"Cambridge, MA 02139 (Area IV area)",Takeda Pharmaceuticals,"Design, implement and execute state-of-the-art bioinformatic tools for the collection, curation, analysis, mining and visualization of complex biological data....",e6e9c2f03b63230e,"Computational Biologist, DSRE",,44.4,146,30+ days,2016-10-17 21:30:39.662904
262,"Boston, MA 02116 (South End area)",Fiksu,"A deep understanding of machine learning or statistics. Voted Boston's Best Places to Work in from 2012-2014, Fiksu offers competitive salary, equity and...",1ec73a740d5a5451,Data Scientist,,52.800003,8,17 days,2016-10-17 21:30:39.662904
263,"Cambridge, MA",MIT,"And determine and record attributes of prospects to enable data modeling and identification of prospects according to industry, relationships to other prospects...",8f6aaa7fc1125b8a,"Senior Research Analyst, Resource Development",,51.6,127,30+ days,2016-10-17 21:30:39.662904
264,"Boston, MA",UnitedHealth Group,"Data Scientists work closely with the Business, data stewards, scrum masters, project managers, and other software teams to turn data into actionable signals...",8e4b2888157904e6,"Lead Data Scientist - Boston, MA",,43.2,4187,27 days,2016-10-17 21:30:39.662904
265,"Cambridge, MA",Momenta Pharmaceuticals,Demonstrated ability to work independently and collaboratively with scientists on a multidisciplinary team....,148b08ffb48b5797,"Associate Scientist, Analytical Development",,43.8,4,7 days,2016-10-17 21:30:39.662904
266,"Boston, MA",Huawei,Demonstrable ability to lead research engineers and scientists and to generate new project ideas and concepts....,d8156d597126a8e7,"Chief Scientist, Cognitive computing",,43.2,227,30+ days,2016-10-17 21:30:39.662904
267,"Cambridge, MA 02139 (Area IV area)","Visterra, Inc.","Strong skills in the areas of data analyses and solid written and oral scientific communication and documentation skills, including report writing and the...",c27b87e217c370b1,Scientist,,,,26 days,2016-10-17 21:30:39.662904
268,"Waltham, MA",Aberdeen Group,"We have the only integrated data science and content solution of its kind. Clients use our research data, analytics and content to drive a variety of sales and...",27fb322b38cf33f8,Research Analyst,,40.8,3,30+ days,2016-10-17 21:30:39.662904
269,"Cambridge, MA",Pfizer Inc.,"Prepare reports, present scientific data and advise project teams on the most suitable cellular system and in vitro experimental endpoints to characterize the...",97ef805231ce43b1,In vitro receptor Pharmacologist (non -Phd); 1024184,,52.199997,1820,13 days,2016-10-17 21:30:39.662904
270,"Cambridge, MA 02139 (Area IV area)","Seres Therapeutics, Inc.","If you are interested in an opportunity to establish and develop a unique QC culture and operation, and if you enjoy hands-on mentoring of talented lab...",9ffa35a19d0fab79,"Director, Quality Control",,,,4 days,2016-10-17 21:30:39.662904
271,"Boston, MA",Broad Institute,"Experience with a scientific programming environment, such as R or Matlab, is preferred. By applying your computational and modeling skills to multimodal cancer...",0ccab55ac7f6a1f7,Associate Computational Biologist I,,51.6,17,26 days,2016-10-17 21:30:39.662904
272,"Boston, MA",Santander Holdings USA Inc,"On projects addressing data, process, modeling, analytics, and policy gaps involving PPNR models, as well as to ensure consistency and reconciliation with...",5f539a3dc3605944,Senior PPNR Quantitative Analyst,,,,30+ days,2016-10-17 21:30:39.662904
273,"Cambridge, MA 02139 (Area IV area)",VL41,"Execute experiments, generate and analyze data, and communicate data to scientific team and executive management....",2d9731ec850da6c7,Scientist,,,,26 days,2016-10-17 21:30:39.662904
274,"Boston, MA",DigitasLBi,"Work collaboratively with software engineers and data scientists on building the next generation predictive analytics platform Architect, Design and Implement...",f98dce131b521345,Principal Software Engineer - Data Engineer,,51.6,23,5 days,2016-10-17 21:30:39.662904
275,"Boston, MA",UnitedHealth Group,Health care claims data experience. We are a top notch health care company that is driven by the latest technology enabling us to significantly improve the...,1c0b85ddb1352560,"Consultant / Data Research Analyst - Boston, MA - Multiple L...",,43.2,4187,18 days,2016-10-17 21:30:39.662904
276,"Waltham, MA 02451",Fleetmatics Ltd,"Conduct data analysis across multiple data points and report using SPSS, Excel or some other statistical program....",c5e35f76764c30dd,Customer and Market Research Analyst,,,,30+ days,2016-10-17 21:30:39.662904
277,"Boston, MA",Broad Institute,May participate in scientific conferences and contribute to scientific journals. We are looking for a self-motivated researcher to join a multi-disciplinary...,87467ee8ddc39040,Research Associate I,,51.6,17,30+ days,2016-10-17 21:30:39.662904
278,"Natick, MA",Prescient,"When existing techniques are not applicable, leads the development of new statistical methods using expert knowledge of mathematical and applied statistics....",3efe2d315de95474,"Statistician, Level II",,42.0,2,30+ days,2016-10-17 21:30:39.662904
279,"Cambridge, MA",CRISPR THERAPEUTICS,Scientific Rigor/Attention to detail – Maintains high scientific rigor and attention to detail in designing and testing hypotheses and analyzing data....,0318295703f47a3a,"Research Associate/Sr. Research Associate, Hematology (In Vi...",,,,25 days,2016-10-17 21:30:39.662904
280,"Cambridge, MA",Constellation Pharmaceuticals,"The ideal candidate will be independent, organized, detail oriented, flexible, and enjoy working in a dynamic, fast paced team environment....",48ee21ddfd13165e,Scientist - Medicinal Chemistry,,,,4 days,2016-10-17 21:30:39.662904
281,"Boston, MA",Novella Clinical,"Input to project timelines, and ensure that project timelines are met for both. ICH, and FDA guidelines and regulations applicable to conduct clinical....",9072bca094ec069a,Sr. Statistical Programmer,,43.8,19,30+ days,2016-10-17 21:30:39.662904
282,"Cambridge, MA 02142 (East Cambridge area)",Biogen,"Data Scientist, CORA Job Description The Global Market Access (GMAx) Center for Observational Research and Analytics (CORA) is a strategic internal capability...",06a398434fa158ea,"Sr. Data Scientist, CORA",,52.199997,186,6 hours,2016-10-17 21:30:39.662904
283,"Brookline, MA",Dana-Farber Cancer Institute,"Manage workflows, processes and ongoing oversight functions related to research billing and accounts receivable Maintain the PeopleSoft (PS) billing and...",40d02aaaa69fa7f1,Sr. Research Billing Analyst,,51.6,117,30+ days,2016-10-17 21:30:39.662904
284,"Cambridge, MA 02139 (Area IV area)",Abcam,"The successful candidate will we working on a platform written in Scala, an increasingly popular language for big data applications, that combines the best...",b2ea1a1df224b3da,Scientific Software Engineer,,40.8,3,7 days,2016-10-17 21:30:39.662904
285,"Cambridge, MA",NIBR,"The group’s primary responsibilities are the discovery and validation of new targets, performing in vitro and in vivo experiments that support the selection of...",e7289f833bfae09f,"ex vivo Research Scientist, Respiratory Disease (BS or MS)",,,,4 days,2016-10-17 21:30:39.662904
286,"Boston, MA",Brigham & Women's Hospital(BWH),"S/he will focus specifically on the clinical aspects of the data. This position will be with the network’s Systems Biology Group (SBG), which will manage and...",b96a043f07a0d34b,SENIOR STATISTICIAN / 40 HOURS / DAY / BWH - GENETICS,,52.199997,415,30+ days,2016-10-17 21:30:39.662904
287,"Cambridge, MA",nuTonomy,We are seeking highly talented Research Scientists focused on computer vision & machine learning to support a variety of teams....,0f87d0f659df75a5,Research Scientist - Computer Vision,,,,18 days,2016-10-17 21:30:39.662904
288,"Boston, MA",Massachusetts Legal Assistance Corporation,Manage collection and analysis of data for these projects and development of periodic data reports. Provide direction on appropriate dissemination approaches...,fa0dbd259b5d6f47,Director of Data and Policy Analysis,,,,5 days,2016-10-17 21:30:39.662904
289,"Cambridge, MA",CRISPR THERAPEUTICS,Scientific Rigor/Attention to detail – Maintains high scientific rigor and attention to detail in designing and testing hypotheses and analyzing data....,34ad943873a19d73,"Scientist, AAV",,,,21 days,2016-10-17 21:30:39.662904
290,"Cambridge, MA",Amazon Corporate LLC,"More than 8 years of industrial/academic experience in areas such as data analytics, data modeling, machine learning, search or personalization-related problems...",0aca95ef4434c6ee,"Manager, Data Science",,43.2,9618,30+ days,2016-10-17 21:30:39.662904
291,"Boston, MA",Massachusetts General Hospital(MGH),"Analyze arrhythmia mapping data, imaging data, histologic images, and molecular data. Responsible for collecting cost, billing analysis data and timekeeping via...",32f0701b928873a7,Cardiac Electrophysiology Research Scientist,,53.4,367,30+ days,2016-10-17 21:30:39.662904
292,"Cambridge, MA",Hollister Staffing,As a Data Scientist you will work on our machine learning platform and actively contribute to build innovative predictive modeling solutions....,919a70f5f875ccf2,Data Scientist,,53.4,7,30+ days,2016-10-17 21:30:39.662904
293,"Boston, MA",Resource Technology Partners,"Python, R, machine learning, natural language processing, business intelligence tools, online marketing analytics tools, advanced Microsoft Excel....",6d24bfae86c46800,Data Scientist - Startup Background,,,,30+ days,2016-10-17 21:30:39.662904
294,"Boston, MA",i3,They develop and maintain data preparation and validation routines to support data mining and have experience in creating complex data mining algorithms....,b86468a3ff8b3afc,Statistical Design Analyst,,43.8,8,30+ days,2016-10-17 21:30:39.662904
295,"Cambridge, MA",Planet Pharma,"Interacts collaboratively and effectively in a team environment (including Safety, Clinical Development, Medical Affairs, Clinical Operations, and Regulatory),...",637c57450b2ab2e3,Pharmacovigilance Scientist,,,,11 hours,2016-10-17 21:30:39.662904
296,"Cambridge, MA",MIT,"And proficiency with technical software (MATLAB, LabVIEW and COMSOL), data analysis and analytical methods development using R and/or other programming...",cccfe4d361f640f6,"Research Scientist, Manalis Laboratory",,51.6,127,3 days,2016-10-17 21:30:39.662904
297,"Framingham, MA 01701",IDG,Excellent project management skills and the ability to adapt to change and balance competing demands. Do you have an interest in technology trends impacting...,7044442d48286082,Technology Market Research Analyst,,42.0,22,30+ days,2016-10-17 21:30:39.662904
298,"Boston, MA 02110 (Central area)",Vertex Pharmaceuticals,"Partner with engineers and research scientists to design, develop, and support dynamic web applications for a number of different scientific workflows,...",48c766d89e12c12b,Scientific Software Analyst,,43.8,38,30+ days,2016-10-17 21:30:39.662904
299,"Waltham, MA",McKinsey & Company,"SQL, SAS, SPSS, R, Python, Tableau, advanced Microsoft Excel, R-Modelling and Alteryx for risk adjustment, machine learning or statistical analysis....",8eb6f7e1cb9452f7,"Data Scientist - Travel, Transport and Logistics",,52.800003,169,30+ days,2016-10-17 21:30:39.662904
300,"Cambridge, MA",Northrop Grumman,"Members of the Chandra Flight Engineering Team interact directly with project scientists and engineers from Harvard University, the Massachusetts Institute of...",60245518708f9277,"Spacecraft Controls Analyst 5 (Cambridge, Massachusetts)",,51.0,2126,12 days,2016-10-17 21:30:39.662904
301,"Cambridge, MA",Talent Lab Consulting,"Train and continuously develop histopathology scientists in the group for clinical study sample. Project management experience interfacing with discovery,...",a466f8039ae9f21b,Translational Histopathology Biomarkers Scientist,,,,30+ days,2016-10-17 21:30:39.662904
302,"Boston, MA",Cambridge Consultants Ltd,"Leading world class product development teams - Cambridge Consultants employs over 450 of the world's best engineers, scientists and designers....",f2fe08d21eb7db0a,Senior Consultant System Architect - Connected Devices,,,,3 days,2016-10-17 21:30:39.662904
303,"Cambridge, MA",NIBR,This position will require excellent organizational and project management skills and the ability to work in a highly collaborative environment....,c0b54d8b0e7b8e8b,"BS/MS Level Next Generation Sequencing Scientific Associate,...",,,,26 days,2016-10-17 21:30:39.662904
304,"Charlestown, MA",Massachusetts General Hospital(MGH),"Explore novel data visualization tools, with emphasis on integrating diverse data types and extracting clinically relevant insights....",5375c07028ce760b,DATA ANALYST I,,53.4,367,30+ days,2016-10-17 21:30:39.662904
305,"Cambridge, MA 02139 (Area IV area)",Agios Pharmaceuticals,"Collaborate with a team of scientists and developers to design, implement, and test a new web-based framework for analysis and visualization of high-throughput...",633a9c84744f3ab0,Software Development Contractor,,42.0,2,23 days,2016-10-17 21:30:39.662904
306,"Boston, MA 02210 (South Boston area)","Wiss, Janney, Elstner Associates","(WJE) is the nation’s premier team of expert architects, structural engineers, and materials scientists solving the problems of contemporary and historic...",5ca06189e042f83b,Student Intern - Winter 2016 & Summer 2017,,,,27 days,2016-10-17 21:30:39.662904
307,"Medford, MA","GreenLight Biosciences, Inc.","GreenLight Biosciences is seeking a Fermentation/Cell free Lab Operations RA to work in a small team to execute, to a high degree of excellence, lab scale...",2b3752c05e57c1f4,Research Associate - Fermentation/ Cell free Lab Operations,,,,18 days,2016-10-17 21:30:39.662904
308,"Boston, MA",Brigham & Women's Hospital(BWH),"The Brigham and Women’s Hospital Department of Obstetrics and Gynecology, Division of Obstetrician/ Global Health, seeks a qualified full-time SAS & Stata...",951913c36539e1d4,STATISTICIAN / PER DIEM / DAY / BWH - OB/GYN,,52.199997,415,30+ days,2016-10-17 21:30:39.662904
309,"Watertown, MA",Tetraphase Pharmaceuticals,I nterprets data and adheres to strict guidelines on documentation when recording data Reports scientific results;...,2454c962f6947f21,Analytical Scientist II,,39.0,2,30+ days,2016-10-17 21:30:39.662904
310,"Cambridge, MA",NIBR,"The group’s primary responsibilities are the discovery and validation of new targets, performing in vitro and in vivo experiments that support the selection of...",5710482d98dde322,in vivo Respiratory Disease Research Scientist (BS or MS),,,,4 days,2016-10-17 21:30:39.662904
311,"Boston, MA",Harvard Pilgrim Health Care,Ideal candidates are self-motivated public health professionals with superior data analysis and project management skills who thrive in a fast-paced environment...,741b45fcb329b020,Research Associate/Analyst,,52.199997,28,3 days,2016-10-17 21:30:39.662904
312,"Natick, MA","VDC Research Group, Inc.","Help provide clients with the ultra-reliable market data and expert insights they need to make big decisions about products, markets, channels, and partnerships...",03f3d0bf89a61037,Market Research Analyst,,,,30+ days,2016-10-17 21:30:39.662904
313,"Waltham, MA 02451",Digital Cognition Technologies,Establish reporting databases and analyze clinical trial data. Collaborate with data management in the planning and implementation of data quality assurance...,03e0ebb3248afff0,Statistical Analyst,,,,30+ days,2016-10-17 21:30:39.662904
314,"Boston, MA",Michael Page US,Create insightful data visualizations that highlight trends. Interface with data experts & data sourcing resources....,d0dc24b8b5491ba5,Data Scientist,,42.0,109,30+ days,2016-10-17 21:30:39.662904
315,"Boston, MA",Northeastern University,"The Staff Scientist will manage the scientific, communications, and organizational functions of the Ocean Genome Legacy non-profit biorepository of marine DNA...",17f1aa06a0c4d34b,Staff Scientist - Collections,,52.800003,191,13 days,2016-10-17 21:30:39.662904
316,"Boston, MA",Commonwealth of Massachusetts,"The mission of the Massachusetts Department of Public Health (DPH) is to prevent illness, injury, and premature death, to assure access to high quality public...",81224a41d2d4c369,Research Data Analyst,"$65,232 - $92,625 a year",51.0,135,30+ days,2016-10-17 21:30:39.662904
317,"Boston, MA","Business Intelligence Advisors, Inc.",BIA is seeking qualified candidates who are interested in providing qualitative analysis and insights to help clients make investment decisions....,ca30844f76fcad8d,Qualitative Investment Research Analyst,,,,30+ days,2016-10-17 21:30:39.662904
318,"Cambridge, MA",Draper,Our multidisciplinary teams of engineers and scientists work in a collaborative environment that inspires the cross-fertilization of ideas necessary for true...,563cdcfcee9d52b4,"Messaging Engineer - Exchange, Active Directory",,,,11 days,2016-10-17 21:30:39.662904
319,"Cambridge, MA",Momenta Pharmaceuticals,Demonstrated ability to work independently and collaboratively with scientists on a multidisciplinary team....,74d6524c27713d38,"Research Associate/Senior Research Associate, Analytical Dev...",,43.8,4,14 days,2016-10-17 21:30:39.662904
320,"Cambridge, MA",Genocea,Plan and manage multiple projects and tasks to ensure completion by the deadlines. The Senior Research Associate will have demonstrated hands-on experience with...,6296aa17fabb72a8,Senior Research Associate,,,,30+ days,2016-10-17 21:30:39.662904
321,"Danvers, MA 01923",Abiomed,"Pre-clinical studies, clinical studies, clinical data analysis, etc.). Manage collaborative research programs to ensure continued progress and deliverables....",093229e7ca98c117,"Scientist, Academic Research",,42.6,9,19 days,2016-10-17 21:30:39.662904
322,"Cambridge, MA",Panjiva,"Creating meaningful data visualizations that deliver actionable insights in simple, intuitive, and beautiful ways....",2bdbfaf364c5fe93,Software Engineer - Front-end,,,,6 days,2016-10-17 21:30:39.662904
323,"Watertown, MA",athenahealth,"Demographics, clinical, behavioral) to identify patterns, segment and target populations for tailored outreach campaigns Extract and analyze data from...",11e47c752e15c7e5,Marketing Data Analysis Associate,,43.8,46,30+ days,2016-10-17 21:30:39.662904
324,"Boston, MA",Insight Data Science,"Health Data Scientist, Program Director. Insight Health Data Science is looking for a dynamic and driven Program Director to lead our Insight Health Data...",0a60023d32ef9ce9,"Health Data Scientist, Program Director",,60.0,3,30+ days,2016-10-17 21:30:39.662904
325,"Boston, MA",Domeyard LP,"Familiarity with lock-free and wait-free data structures. Benchmarking, profiling and performance tuning of various algorithms, data structures and numerical...",cb995b341b7293f4,HPC Scientist Position at HFT Hedge Fund,,,,30+ days,2016-10-17 21:30:39.662904
326,"Cambridge, MA",Amazon Corporate LLC,"PhD with specialization in machine learning applied in multimodal data processing and information fusion, with at least 3 years of related work experience....",945d2c24951198ea,Sr. Multimodal Machine Learning Scientist,,43.2,9618,18 days,2016-10-17 21:30:39.662904
327,"Boston, MA",ERT,"This person will be a member of a team of accomplished scientists and technologists, the Scientific Advisor provides scientific guidance and analysis to the...",11ffb75cf5616d82,Senior Scientific Advisor,,44.4,21,11 days,2016-10-17 21:30:39.662904
328,"Boston, MA","DTS - NLP, Machine Learning","NLP, machine learning, data analytics:. Understanding of NLP, machine learning, data analytics, and expert systems*....",c02e9d8def5d3e7c,VP Engineering Machine Learning,"$200,000 a year",,,18 days,2016-10-17 21:30:39.662904
329,"Cambridge, MA 02142 (East Cambridge area)",Biogen,"The individual will provide technical leadership, intellectual impetus and sense of urgency for enabling “ingestion-to-insight” capabilities working with Data...",d105993510db34ad,Senior Data Engineer,,52.199997,186,19 days,2016-10-17 21:30:39.662904
330,"Cambridge, MA",Strategic Employment Partners,Mentor and lead a team of Junior Data Scientists. Quantitative and data analytics experience. Experience with data modeling as well as data engineering....,f2af788f1aa39b02,Lead Data Scientist,"$150,000 a year",,,30+ days,2016-10-17 21:30:39.662904
331,"Boston, MA",Dana-Farber Cancer Institute,"Prepares data for utilization by other scientists. Familiarity with simple programming using Perl/Python or Java, C/C++, statistical programming using R or...",e4f66846fadcbd14,Bioinformatics Analyst I - Molecular Biology Core,,51.6,117,30+ days,2016-10-17 21:30:39.662904
332,"Watertown, MA","Cyprotex US, LLC","A minimum of 1 year (for Associate Scientist) and 3 years (For Scientist) industry experience, preferably pharmaceutical, CRO....",cc153bb16d020fa2,Associate Scientist/Scientist,,,,11 days,2016-10-17 21:30:39.662904
333,"Boston, MA",UnitedHealth Group,"High School Diploma or GED 1+ years of Statistical analysis, quantitative analytics, and/or forecasting/predicting analytics1+ years of experience with SAS,...",406a4b3dd5aec5f4,"Statistical Design Analyst - Boston, MA",,43.2,4187,30+ days,2016-10-17 21:30:39.662904
334,"Newton, MA","Asset Recovery Advisors, Inc.",Experience with data entry. Data Entry – updating and maintaining internal database. Data Management – extensive work in Excel and other document types....,61f7d5180ed35180,Research Analyst - Internship / Part-time / Full-time,,,,30+ days,2016-10-17 21:30:39.662904
335,"Waltham, MA",McKinsey & Company,"By collecting and analyzing data and information found in databases and/or other primary and secondary research tools, you will assemble a fact base, counsel...",e3b85f3dfced89a4,Research Analyst,,52.800003,169,30+ days,2016-10-17 21:30:39.662904
336,"Cambridge, MA",Seqirus A CSL Company,"Actively participates in the CET/CDT (or equivalent) to provide statistical insight into execution of clinical development, to ensure study conduct leads to a...",113162e1f64464ae,Global Statistical Scientist,,,,30+ days,2016-10-17 21:30:39.662904
337,"Cambridge, MA","Moderna Therapeutics, Inc","Ability to manage and maintain scientific relationships and research collaborations. Results Orientation, Data Driven, Ability to Manage Performance....",314c41e7f5484c06,"Scientist, Characterization Lead",,54.6,5,12 days,2016-10-17 21:30:39.662904
338,"Boston, MA 02110 (Central area)",Vertex Pharmaceuticals,Depending on qualifications and level of expertise you will be primarily focused on developing and applying computational and statistical methods to analyze...,1156fd6adf63da03,"Computational Genomics, Research Scientist I",,43.8,38,30+ days,2016-10-17 21:30:39.662904
339,"Cambridge, MA",JoVE,"JoVE is the world leader in providing visual scientific education and learning solutions to support the needs of scientists, faculty and students in research...",e7955f537b87158a,Data Entry Specialist - HTML/XML (Part Time),,39.0,6,30+ days,2016-10-17 21:30:39.662904
340,"Andover, MA 01810",Rangam Consultants Inc.,Assist in the transmission and formatting of clinical files for the importation/exportation of clinical data from LIMS....,1e2b19f771f4bc4d,Bench Scientist,,51.0,3,3 days,2016-10-17 21:30:39.662904
341,"Cambridge, MA 02142 (East Cambridge area)",Sarepta Therapeutics,We are looking for a Scientist with experience in the management of clinical samples and biomarker analysis in clinical trials and a solid background in...,d93e9670644674b3,"Clinical Research Scientist, Translational Development",,51.0,6,9 days,2016-10-17 21:30:39.662904
342,"Boston, MA",Massachusetts General Hospital(MGH),"Collaborates with other scientists and professionals, both internally and externally, to assist in project development, execution, data analysis, and completion...",fcb675b1787159e5,RESEARCH SPECIALIST,,53.4,367,17 days,2016-10-17 21:30:39.662904
343,"Wellesley, MA",Harvard Pilgrim Health Care,Conduct follow up reviews by assessing previous issues of noncompliance and management actions plans to ensure the implemented corrective actions fully...,79a8e607b2e0b623,Compliance Data Analysis Specialist,,52.199997,28,30+ days,2016-10-17 21:30:39.662904
344,"Boston, MA",Boston University,"Collect, extract and analyze programmatic data. Manage research projects as assigned by the Office of the Vice President for Enrollment and Student Affairs....",d5acd66bcf344a47,"RESEARCH ANALYST, Enrollment and Student Affairs",,51.6,181,30+ days,2016-10-17 21:30:39.662904
345,"Cambridge, MA 02139 (Area IV area)",Takeda Pharmaceuticals,Participating in designing and independently analyzing and interpreting data from clinical studies. Knowledge of FDA and ICH regulations and industry standards...,afddf842e893ea03,Sr. Statistician/Principal Statistican- Oncology,,44.4,146,30+ days,2016-10-17 21:30:39.662904
346,"Cambridge, MA",MIT,And preparing data for publication and publishing data. Preparing data for analysis; Responsibilities include close collaboration and assistance with all stages...,6ea4520734a0d170,Research Analyst,,51.6,127,30+ days,2016-10-17 21:30:39.662904
347,"Natick, MA",The MathWorks,"Experience with data wrangling and data analytics workflows. Do you love data? Proficiency with a scientific computer language such as MATLAB, Python, or R....",fba814bd1a6aad09,Data Wrangling/Cleaning - MATLAB Software Engineer,,51.6,38,30+ days,2016-10-17 21:30:39.662904
348,"Boston, MA 02210 (South Boston area)",SessionM,"We are looking for talented Data Scientists to join the team. Experience with data analysis, statistical, reporting and visualization tools (Excel, R, etc….)....",e9925488b853c453,Data Scientists,,,,21 days,2016-10-17 21:30:39.662904
349,"Boston, MA",NBI Resources,Our core team of Computer scientists and Data Engineers have a passion for building tools that solve our clients most challenging and complex technical problems...,47696883218c6594,Blockchain Developer,,,,30+ days,2016-10-17 21:30:39.662904
350,"Boston, MA",KOMAN Government Solutions (KGS),Ensure that project and quality control plans are implemented on various project sites. Mid-Level Engineer / Geologist / Scientist*....,136bfce5dafd26e8,Mid-Level Engineer/Geologist/Scientist,,,,26 days,2016-10-17 21:30:39.662904
351,"Lexington, MA",MIT Lincoln Laboratory,"The Cyber Analytics and Decision Systems Group comprises computer scientists, mathematicians, machine learning researchers and practitioners, system analysts,...",0c6f49100ffb42b7,Cyber Analytics Researcher,,52.800003,14,30+ days,2016-10-17 21:30:39.662904
352,"Waltham, MA",McKinsey & Company,"Will also consider recent graduates with relevant internship experience. You will identify the data, information, and/or analysis that will support problem...",e2e28761cf4be7cf,"Junior Research Analyst - Advanced Industries, Automotive &...",,52.800003,169,28 days,2016-10-17 21:30:39.662904
353,"Waltham, MA 02451","Connance, Inc.","Work closely with Project Management, Sales and Analytics teams to support client use of tools and products....",679133011d4e1545,Senior Data Scientist,,,,17 days,2016-10-17 21:30:39.662904
354,"Boston, MA",Selby Jennings,"Product design, structuring and pricing, portfolio analytics and origination. This is an urgent hire that will offer an above market rate salary, full...",a47c1eeebef5735e,Catastrophe Risk Analyst - Quantitative,"$75,000 - $120,000 a year",,,12 days,2016-10-17 21:30:39.662904
355,"Wellesley Hills, MA 02481",Cure Alzheimer's Fund,"_Please send cover letter, resume, and salary requirement._. Review of project proposals to ensure all necessary components are present....",e8aa30e4101534a4,"Program Assistant, Wellesley Hills, MA",,,,5 days,2016-10-17 21:30:39.662904
