,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date
0,"Baltimore, MD",Softrams LLC,"Knowledge of healthcare claims data. 4+ years of professional experience with programming and software development, including Python, R, or another language...",60dfe14c1c9970fc,Data Scientist,,,,3 days,2016-10-17 21:43:37.348918
1,"Baltimore, MD",TEKSystems,"The contractor shall construct necessary software assets to execute models, including building specialized analytics data stores, databases and data warehouses...",b4db90c5039e571a,Data Scientist,$40 - $50 an hour,44.4,1370,6 hours,2016-10-17 21:43:37.348918
2,"Baltimore, MD",Association of Universities for Research in Astron...,A basic understanding of scientific principles is required to effectively work with data and assure scientific accuracy....,be654a4055e415ea,Data Imaging Developer,,,,2 days,2016-10-17 21:43:37.348918
3,"Baltimore, MD",Praescient Analytics,"​Our Field Data Scientists (FDS's) are experts in a wide range of complementary statistical disciplines, including computational biology, natural language...",d6f30ab5fb64dfba,Field Data Scientist,,43.2,6,18 days,2016-10-17 21:43:37.348918
4,"Baltimore, MD",Space Telescope Science Institute,A basic understanding of scientific principles is required to effectively work with data and assure scientific accuracy....,4f6c4155c1e480c3,Data Imaging Developer,,52.800003,4,12 days,2016-10-17 21:43:37.348918
5,"Glen Burnie, MD 21060",JOHNS HOPKINS HEALTH SYSTEM,"The Data Scientist is responsible for monitoring data quality and for analyzing data using statistical tools like R, SAS, SPSS, WEKA, Rapidminer....",7bfdc788ea4d041f,Data Scientist,,,,25 days,2016-10-17 21:43:37.348918
6,"Hunt Valley, MD",Sinclair Broadcast Group,Identify and prioritize enterprise data analytics opportunities. Experience with Hadoop or other Map-Reduce data analytics processes....,0e51ba1b112e5771,Data Scientist,,39.0,44,29 days,2016-10-17 21:43:37.348918
7,"Towson, MD",Stanley Black & Decker,Manage claims and adjustment portfolio for a specific set of accounts. Responsible for a portfolio of accounts to track & monitor their trends and then work...,02bd95b609c289ad,Research Analyst,,42.6,257,5 hours,2016-10-17 21:43:37.348918
8,"Annapolis Junction, MD",Booz Allen Hamilton,"Develop machine learning, data mining, and statistical and graph-based algorithms designed to analyze massive data sets and partner with Cloud technologists to...",ba4b73e8d55aa554,Data Scientist,,44.4,946,37 minutes,2016-10-17 21:43:37.348918
9,"Columbia, MD",The Nielsen Company,"Our Data Scientists come from diverse disciplines such as statistics, research methodology, mathematics, psychology, business, engineering and demography....",6570c3ba8c0c34de,Sr. Data Scientist,,43.2,676,12 hours,2016-10-17 21:43:37.348918
10,"Silver Spring, MD 20904",Verizon,"As our data scientist, you will provide expertise on mathematical concepts for the broader applied analytics team and inspire the adoption of advanced analytics...",98cb008f2c5788bd,Data Scientist,,44.4,11117,19 days,2016-10-17 21:43:37.348918
11,"Baltimore, MD",Johns Hopkins University,If you are interested in applying for employment with The Johns Hopkins University and require special assistance or accommodation during any part of the pre...,5ab2655394ee6708,Research Data Analyst,$22.05 - $30.36 an hour,51.0,348,11 days,2016-10-17 21:43:37.348918
12,"Baltimore, MD",Johns Hopkins University,"The Johns Hopkins health system includes six academic and community hospitals, four suburban health care and surgery centers, more than 30 primary health care...",a6f6599769dfea28,Data Scientist,"$55,310 - $75,977 a year",51.0,348,30+ days,2016-10-17 21:43:37.348918
13,"Baltimore, MD",Global Nest LLC,Job title: Data Analyst Duration : 12 Months Location : Baltimore MD Job Description This position will support meter and field activity analysis and,ffe391bae8cde9bf,Data Analysis,,,,27 days,2016-10-17 21:43:37.348918
14,"Baltimore, MD",T. Rowe Price,"Keep abreast of industry trends in the areas of asset allocation and quantitative financial techniques (e.g., reading applied academic literature)....",aa37d06529888011,Quantitative Analyst - Asset Allocation,,51.0,128,24 days,2016-10-17 21:43:37.348918
15,"Baltimore, MD",ICF,This position involves SAS programming and data analysis techniques to ensure that data collection instruments and data deliverables are implemented correctly....,8f907e37f0eafd4c,Survey Research Data Processing Programmer and QC Analyst,,41.4,234,11 days,2016-10-17 21:43:37.348918
16,"Baltimore, MD","University of Maryland, Baltimore",Interpret data using. Individuals to ensure effective data management and reporting. Analyzing data for statistical studies....,9726b06cb3e3a911,Research Analyst,,43.2,6,3 days,2016-10-17 21:43:37.348918
17,"Columbia, MD",EXCELLENCE CONSULTING,You will work with various clinical advisors and subject matter experts (SMEs) to recommend new proposals to CMS practices according to your findings....,c497ac01777fb700,Data Analyst with Statistical Software Experience,,,,51 minutes,2016-10-17 21:43:37.348918
18,"Baltimore, MD",Quality Health Strategies,"Health Integrity (HI), a wholly-owned subsidiary of Quality Health Strategies, Inc., is dedicated to protecting the fiscal and clinical integrity of healthcare...",04884e9fbdfe08af,Healthcare Fraud Data Analyst IV,,,,30 days,2016-10-17 21:43:37.348918
19,"Towson, MD",General Dynamics - Information Technology,"Experience with Centers for Medicare and Medicaid claims data or health payer data at a minimum. Ensures the integrity of project data, including data...",3a5e1d7266769c53,Sr Medicare/Mediciad Data Analyst,,43.8,3521,12 days,2016-10-17 21:43:37.348918
20,"Baltimore, MD",Arch Systems,"Uses available data and systems to execute the data mining life cycle to increase data understanding, and, in turn, increase the precision of the analytics that...",f8de8ae4d84e6132,Statistician,,,,30+ days,2016-10-17 21:43:37.348918
21,"Baltimore, MD",T. Rowe Price,"Strong knowledge of programming in MATLAB, Python, and Microsoft SQL. Graduate degree in a quantitative field such as quantitative finance, statistics, applied...",b30039e5fbc5a103,Quantitative Investment Risk Analyst,,51.0,128,25 days,2016-10-17 21:43:37.348918
22,"Baltimore, MD 21287 (Orangeville area)",Johns Hopkins University,"Manage research datasets on file servers and ensure their appropriate backup, completeness, correctness and integrity....",fdaf91aa23ec2176,Bioinformatics Data Analyst,,51.0,348,30+ days,2016-10-17 21:43:37.348918
23,"Towson, MD",Stanley Black & Decker,"Project manages, executes and reports project progress based on master research schedule. Provide data and insights that support the discovery and evolution of...",4454a9392ba8d225,Sr. Marketing Research Analyst - Observational Insights,,42.6,257,3 days,2016-10-17 21:43:37.348918
24,"Owings Mills, MD",Sudina Search,Data vendor relationship – capabilities for data pulls and new data fields. Experience applying data knowledge to marketing needs is a must....,a7813d0ad303f3c6,Data Analyst,,,,3 days,2016-10-17 21:43:37.348918
25,"Laurel, MD",The Johns Hopkins Applied Physics Laboratory,"The Johns Hopkins University Applied Physics Laboratory (APL), a national leader in scientific research and development, located midway between Baltimore and...",600a1c373f4dca13,Data Scientist,,51.0,30,30+ days,2016-10-17 21:43:37.348918
26,"Baltimore, MD","University of Maryland, Baltimore","Molecules to Medicine, Clinical Case Studies, Physician Scientist Seminars, F-30 workshops, Summer Research Symposium and Annual Retreat....",5fc7c71776a2c2aa,Program Director,,43.2,6,6 days,2016-10-17 21:43:37.348918
27,"Baltimore, MD",Fidelity & Guaranty Life,Assess and analyze risk on the companys derivatives book and recommend strategies to manage these risks effectively....,e23099e2b2f1e030,Quantitative Analyst - Investments & Trading,,,,30+ days,2016-10-17 21:43:37.348918
28,"Laurel, MD",The Johns Hopkins Applied Physics Laboratory,In Applied Mathematics or Physics. Applicants selected will be subject to a Government security investigation and....,89515ed162bb4837,Applied Mathematician/Physicist (Analytic Modeling and Data...,,51.0,30,18 days,2016-10-17 21:43:37.348918
29,"Baltimore, MD",PSI Pax,The Research Analyst will provide research and analysis support services to reconcile the Enrollment Transactions (8001 transactions) between the Health Benefit...,edb52898157779ff,Research Analyst,,54.0,2,30+ days,2016-10-17 21:43:37.348918
30,"Fort George G Meade, MD",National Security Agency,"Relevant experience must be in designing/implementing machine learning, data mining, advanced analytical algorithms, programming, data science, advanced...",88651b5e4d317b83,Data Scientist,"$65,572 - $84,611 a year",53.4,78,30+ days,2016-10-17 21:43:37.348918
31,"Baltimore, MD",Quality Health Strategies,"The Data Analytics Manager is responsible for leading teams comprised of Data Analysts, SMEs, Data Scientists and Project Managers assigned to our NBI MEDIC...",9ea669cdfe97f302,Data Analytics Manager - Healthcare Fraud,,,,27 days,2016-10-17 21:43:37.348918
32,"Arlington, MD 21215 (Pimlico area)",Battelle,"+ Knowledgeable of health information technology certification requirements, the electronic clinical quality measure lifecycle and the standards and tools...",89281ae9934b9e1d,Principal Research Scientist: Health Informatics and Standar...,,51.0,162,2 days,2016-10-17 21:43:37.348918
33,"Hunt Valley, MD 21031",McCormick,Collaborate with other scientists and technologists to deliver ad hoc project results in a timely manner. Ability to perform data analysis....,108714e063aff5c3,2017 Co-op - Product Development,,51.6,64,30+ days,2016-10-17 21:43:37.348918
34,"Annapolis, MD",T3 Trading Group LLC,"If you have a strong analytical and statistical background along with current market experience, please send an updated resume to discuss a potential career...",2ff6bfe212f9c8b7,Statistical Pairs Trading Positions,,51.0,4,23 days,2016-10-17 21:43:37.348918
35,"Baltimore, MD",Association of Universities for Research in Astron...,Candidates must be adept at understanding scientific principles and have the ability to interview scientists....,d6a0fad60ae910e0,Senior Science Writer,,,,2 days,2016-10-17 21:43:37.348918
36,"Baltimore, MD",Krew Enterprises,"Reporting to the VP Data Science, this individual will leadexplorationof newapplicantand hire data streams that we collect and oversee development of...",93549a0c2d3a09d1,Mid - Senior Level Data Scientist,,,,30+ days,2016-10-17 21:43:37.348918
37,"Towson, MD","eHire, LLC","Strong background in applying statistical machine learning techniques to predictive modeling and experience with Machine Learning libraries (via R, H2O, Python,...",36f63205b197e527,Senior Data Scientist,,,,18 days,2016-10-17 21:43:37.348918
38,"Laurel, MD",The Johns Hopkins Applied Physics Laboratory,"The Johns Hopkins University Applied Physics Laboratory (APL), a national leader in scientific research and development, located midway between Baltimore and...",45d332879979105b,Junior Data Scientist / Researcher,,51.0,30,30+ days,2016-10-17 21:43:37.348918
39,"Baltimore, MD 21217 (West Baltimore area)",Battelle,Battelle’s Advanced Analytics and Health Research (AAHR) team specializes in providing research and data collection services in the area of public health for...,9e13d69f7df0ac87,Principal Statistician,,51.0,162,30+ days,2016-10-17 21:43:37.348918
40,"Baltimore, MD 21224 (Bayview area)","Personal Genome Diagnostics, Inc.",We are looking for an extraordinary and highly motivated scientist to play a key role in our analysis team....,58d1c36ef51b4585,Genomic Scientist,,,,11 days,2016-10-17 21:43:37.348918
41,"Baltimore, MD",Space Telescope Science Institute,Candidates must be adept at understanding scientific principles and have the ability to interview scientists....,b373d2d63f1f92d0,Senior Science Writer,,52.800003,4,12 days,2016-10-17 21:43:37.348918
42,"Baltimore, MD",Jobspring Partners,"As a Senior Data Scientist, you would be responsible for guiding junior data scientists as well as collaborating closely with the engineering team to expand on...",f7ca6610477379c5,Data Scientist,"$140,000 - $180,000 a year",40.8,12,30+ days,2016-10-17 21:43:37.348918
43,"Baltimore, MD",Johns Hopkins University School of Medicine,"If you want to apply for this position, please send your cover letter and CV to chanhyun@jhmi.edu. The annual salary will consumerate with experience in the...",49800aa57240e63d,Bioinformatician/Proteomics Specialist,"$45,000 - $74,000 a year",51.0,348,25 days,2016-10-17 21:43:37.348918
44,"Columbia, MD",Novetta,"Cyber, Entity, and Multi-Int Analytics. Our products are focused on processing and analyzing vast amounts of data in these core areas....",7a2b1fe673837146,Computer Scientist,,,,5 days,2016-10-17 21:43:37.348918
45,"Hanover, MD 21076",KEYW Corporation,"Analyzes, reports, and develops recommendations on data related to complex operational metrics. Possesses a thorough understanding of cyberspace doctrine,...",a939acf4fbaa0527,Operational Research Analyst- KEYMVP,,54.0,14,30+ days,2016-10-17 21:43:37.348918
46,"Columbia, MD",Parsons Corporation,Developing simple data queries for databases or data repositories. Applicants selected for employment will be subject to a federal background investigation and...,814a211ddb39dd14,Computer Scientist,,43.8,267,5 days,2016-10-17 21:43:37.348918
47,"Baltimore, MD",WSP | Parsons Brinckerhoff,"Approximately 34,500 employees, including engineers, technicians, scientists, architects, planners, surveyors, program and construction management professionals...",a29fd4ea378084f6,ITS Strategy and Solutions Consultant I,,51.0,5,10 days,2016-10-17 21:43:37.348918
48,"Baltimore, MD",Becton Dickinson & Company,In-depth knowledge in Intellectual Property Innovation Scientific and technical leadership Job Life Sciences R & D Primary Location US-Maryland-Baltimore Shift...,be7c921636717d2e,Staff Scientist,,51.6,475,5 days,2016-10-17 21:43:37.348918
49,"Hunt Valley, MD 21031",McCormick,"Collaborate with other scientists and technologists to deliver. Conduct an independent research project in an area of agreed upon mutual interest – proposal,...",9786eab5cf6a08d0,Summer 2017 Internship Program - Materials & Process Technol...,,51.6,64,20 days,2016-10-17 21:43:37.348918
50,"Hunt Valley, MD 21031",McCormick,"Ability to adapt to rapidly changing priorities and multiple tasks, with ability to take direction from product developers, scientists, and supervisor is...",14dd962498ecff48,Lab Tech II,,51.6,64,12 days,2016-10-17 21:43:37.348918
51,"Jessup, MD","ClearEdge IT Solutions, LLC",These machine learning analytics span across a large part of the enterprise and some of the analytics exist in production environments....,1896782032c22322,Software Engineer - Big Data / Machine Learning (Mid-Level),,,,30+ days,2016-10-17 21:43:37.348918
52,"Greenbelt, MD 20771","ADNET Systems, Inc.",Come work side by side with top developers and scientists developing Earth/Atmospheric Science data analysis and visualization tools....,e3f8b4a95995518f,Scientific Software Programmer,,54.0,4,14 days,2016-10-17 21:43:37.348918
53,"Annapolis Junction, MD",Booz Allen Hamilton,"Perform as a data scientist with a focus on computer science to apply knowledge and expertise in distributed, scalable Big Data store, including Accumulo,...",b5568375d8f815df,"Data Scientist, Senior",,44.4,946,4 days,2016-10-17 21:43:37.348918
54,"Baltimore, MD","University of Maryland, Baltimore","Organize genomic data with other relevant data types into databases, displays, or graphic presentations for publication and web presentation and present the...",0709b00156b9e223,Bioinformatics Analyst II,,43.2,6,30+ days,2016-10-17 21:43:37.348918
55,"Columbia, MD",Lifetime Fitness,Experience tracking statistical data for basketball games. Track all relevant statistics during games. Work closely with League Coordinator to ensure member...,0ccc51dbd5563692,Ultimate Hoops Statistician,,42.6,752,30+ days,2016-10-17 21:43:37.348918
56,"Baltimore, MD",Association of Universities for Research in Astron...,"STScI has close connections with the JHU Physics and Astronomy Department. Researchers experienced with theoretical, computational or data analysis techniques...",041294b869f06c2a,Scientist,,,,30+ days,2016-10-17 21:43:37.348918
57,"Columbia, MD",Apex Systems Inc,For the past decade we have maintained a leading position in providing programming and consulting services in our primary areas of expertise- Behavioral Health...,2d41c4dac0de1098,SAS Data Analyst,,43.8,303,25 days,2016-10-17 21:43:37.348918
58,"Severna Park, MD 21146","Spyglass Partners, LLC",Data...,0441fb038a242bf7,Data Scientist,,,,30+ days,2016-10-17 21:43:37.348918
59,"Baltimore, MD",Johns Hopkins University,"During the Influenza (""the flu"") season, as a condition of employment, The Johns Hopkins Institutions require all employees who provide ongoing services to...",48cd72a30787bee1,Drug Discovery Scientist,"$43,011 - $59,217 a year",51.0,348,30+ days,2016-10-17 21:43:37.348918
60,"Laurel, MD",The Johns Hopkins Applied Physics Laboratory,"The Johns Hopkins University Applied Physics Laboratory (APL), a national leader in scientific research and development, located midway between Baltimore and...",a1117873b8b2491a,Semantic Web / Linked Data Scientist,,51.0,30,30+ days,2016-10-17 21:43:37.348918
61,"Baltimore, MD","University of Maryland, Baltimore","The unique composition of the campus enables health professionals to address clinical care, public policy and social issues through inter-professional research,...",86741d9da02cc351,Research Associate/ Research Professor - School of Nursing,,43.2,6,30+ days,2016-10-17 21:43:37.348918
62,"Baltimore, MD 21201 (Downtown area)","Paragon Bioservices, Inc.","Displays strong technical knowledge, initiative and scientific commitment, and makes significant scientific and technical contributions within Process...",d789f8abcc582973,Technical Transfer Downstream Scientist,,,,3 days,2016-10-17 21:43:37.348918
63,"Baltimore, MD 21201 (Downtown area)","Paragon Bioservices, Inc.","Displays strong technical knowledge, initiative and scientific commitment, and makes significant scientific and technical contributions within Process...",1fb45feb1f1c016a,Technical Transfer Upstream Scientist,,,,3 days,2016-10-17 21:43:37.348918
64,"Baltimore, MD",Becton Dickinson & Company,"The QM Associate Scientist is subject to extended periods of sitting, and standing, frequent walking, and occasional lifting of materials weighing 25-50 pounds....",f3f08ef9cb133d71,QM Associate Scientist,,51.6,475,10 days,2016-10-17 21:43:37.348918
65,"Columbia, MD 21046",Merkle Inc.,Ability to discover hidden insights or complex patterns through advanced multi-variate data mining techniques on un-structured business problems....,d6af6407bf1cdc78,Lead Analyst,,42.0,2,30+ days,2016-10-17 21:43:37.348918
66,"Baltimore, MD",ICF,"Develop Needs Assessment Plans specifying the assessment methodology and purpose, data collection strategy, data collection instruments, analysis plan, target...",707c38600bbb29f5,"Research Associate- Fort Meade, MD",,41.4,234,11 days,2016-10-17 21:43:37.348918
67,"Baltimore, MD",Net-Consultants,"This is an exciting opportunity if you are interested in predictive analytics, Big Data, data science and machine learning....",1de3f3ee5e00255a,Lead Data Scientist,"$140,000 a year",,,30+ days,2016-10-17 21:43:37.348918
68,"Columbia, MD 21044","BioFortis, Inc.",Our data management and exploration products help research scientists discover cures for diseases through translational research and personalized medicine....,a43b1b24eb68ca2b,Software Developer,,,,2 days,2016-10-17 21:43:37.348918
69,"Baltimore, MD",Association of Universities for Research in Astron...,The exoplanetary community at STScI includes almost 30 scientists in a diverse and dynamic combination of senior research....,2b62867c3dc65861,Post Doctoral,,,,2 days,2016-10-17 21:43:37.348918
70,"Baltimore, MD",Space Telescope Science Institute,Involving scientists in informal education programming. STScI sees the diversity of our staff as a strategic priority in our desire to create a first-rate...,0cdfad6682568d47,Senior Informal Educ. Specialist,,52.800003,4,12 days,2016-10-17 21:43:37.348918
71,"Baltimore, MD",Space Telescope Science Institute,The exoplanetary community at STScI includes almost 30 scientists in a diverse and dynamic combination of senior research....,158c338a925a4d83,Post Doctoral,,52.800003,4,4 days,2016-10-17 21:43:37.348918
72,"Baltimore, MD",Space Telescope Science Institute,The archive scientists will support archive projects to enhance the scientific utilization of the data and meta-data through existing and future data-mining...,a1f0d343f3088ce6,Archive Scientist,,52.800003,4,30+ days,2016-10-17 21:43:37.348918
73,"Arnold, MD 21012",Anne Arundel Community College,"Experience working with large data sets required. Bachelor's degree or higher with training or experience in statistics, research methodology, or predictive...",41fdb61c85de9d21,Research Analyst,,54.0,32,30+ days,2016-10-17 21:43:37.348918
74,"Baltimore, MD",University of Maryland Medical Center,The Clinical Lab Assistant I directly assists Medical Laboratory Scientists by performing routine laboratory support duties and approved testing in any one of...,25d5a044b4921368,Clinical Lab Assistant I Per Diem,,51.0,187,3 days,2016-10-17 21:43:37.348918
75,"Columbia, MD",Telephonics,The responsibilities of scientists in the SRB are:. SEG is looking for exceptional scientists for its Strategic Research Branch (SRB)....,50cc8a7f8170836d,Principal Research Scientist,,42.6,10,22 days,2016-10-17 21:43:37.348918
76,"Baltimore, MD",Johns Hopkins University,"Manage research datasets on file servers and ensure appropriate backups, completeness, correctness and integrity of research datasets....",57c56758996322e1,Sr. Research Data Analyst,"$48,977 - $67,374 a year",51.0,348,3 days,2016-10-17 21:43:37.348918
77,"Hunt Valley, MD",Sinclair Broadcast Group,Specialized training in Data analytics and visualization. Expertly transform data to SOAP/REST endpoints. Great at accurately painting a picture with data....,2f1eedbd64ec7678,IT Integrations & Reporting Specialist,,39.0,44,22 days,2016-10-17 21:43:37.348918
78,"Elkridge, MD 21075",Vici Health Sciences LLC,"Interface with analytical scientists to submit samples, receive results and compile data and present data to management....",24bcf6c47824cfe1,Formulation Scientist,,,,4 days,2016-10-17 21:43:37.348918
79,"Columbia, MD",Leidos,"Data mining, statistical analysis, and mathematical models) to improve analytic tradecraft. Should be able to collect required data, elicit data for variables...",3f9f13484ddecbd9,"Operations Research Systems Analyst (ORSA),JR",,43.8,187,30+ days,2016-10-17 21:43:37.348918
80,"Fort George G Meade, MD",National Security Agency,Vital to our success will be a core of Computer Scientists. Entry is with a Bachelor's degree plus 3 years of relevant experience or a Master's degree plus 1...,d59b238caf65295f,Cryptologic Computer Scientist,"$65,572 - $84,611 a year",53.4,78,2 days,2016-10-17 21:43:37.348918
81,"Annapolis Junction, MD",stanleyreid,"Our client is seeking TS/SCI + FS Poly Data Scientists, Statisticians, and Mathematicians for programs in the Annapolis Junction / Ft....",5b108f8f5a7ba0af,Data Scientist / Statistician / Mathematician - FS Poly,,,,19 days,2016-10-17 21:43:37.348918
82,"Aberdeen Proving Ground, MD 21010",AMERICAN SYSTEMS,"Candidates will identify variables, test scenario conditions and number of data points required to ensure statistically significant results are obtained with...",51d4f12b84e98192,Operations Research Systems Analyst,,43.8,88,5 days,2016-10-17 21:43:37.348918
83,"Bowie, MD 20715",Inovalon,"Design, execute and perform complex clinical and financial analytics as needed by clients and executive management, utilizing MS office suite and SQL database...",d09d6ec2ad9d2b84,"Analyst, Financial and Quantitative Analytics",,40.8,174,3 days,2016-10-17 21:43:37.348918
84,"Fort George G Meade, MD",National Security Agency,"Designing/implementing machine learning, data mining, advanced analytical algorithms, programming, data science, advanced statistical analysis, artificial...",3913d044f752e143,Data Scientist - Experienced,"$92,145 - $141,555 a year",53.4,78,30+ days,2016-10-17 21:43:37.348918
85,"Fort Meade, MD",SAIC,"Analyzes actual and predictable, interacting, operational activities of systems to obtain a quantitative, rational basis for decision-making through the...",306aa578657c3b60,USCYBERCOM - Operations Research Analyst III Job,,51.6,1269,30+ days,2016-10-17 21:43:37.348918
86,"Aberdeen Proving Ground, MD 21010",AMERICAN SYSTEMS,"Perform scientific work involving the designing, developing and adapting of mathematical, statistical, econometric, and other scientific methods and techniques...",0410fd7828b17136,Operations Research Analyst II,,43.8,88,10 days,2016-10-17 21:43:37.348918
87,"Baltimore, MD",Johns Hopkins University,"Collaborates with statisticians to analyze and interpret data for each project. During the Influenza (""the flu"") season, as a condition of employment, The Johns...",ecd0656e986061cf,Research Analyst,"$67,381 - $92,724 a year",51.0,348,11 days,2016-10-17 21:43:37.348918
